Lat,Lon,Bus1,Bus2,Bus3,Bus4,Bus5,Bus6,Bus7,Bus8,Bus9,Bus10,Bus11,Bus12,Bus13,Bus14
-87.70905,41.997327,155,,,,,,,,,,,,,
-87.70918,42.010679,11,,,,,,,,,,,,,
-87.709418,42.011929,96,,,,,,,,,,,,,
-87.706825,42.011853,96,,,,,,,,,,,,,
-87.708598,42.017238,11,,,,,,,,,,,,,
-87.704652,41.749867,79,,,,,,,,,,,,,
-87.707612,41.764229,67,,,,,,,,,,,,,
-87.705157,41.764266,67,,,,,,,,,,,,,
-87.705626,41.778863,63,,,,,,,,,,,,,
-87.705417,41.779012,63,,,,,,,,,,,,,
-87.705645,41.786284,59,,,,,,,,,,,,,
-87.703794,41.79907,52,52A,,,,,,,,,,,,
-87.706307,41.808154,47,,,,,,,,,,,,,
-87.704132,41.810073,52,,,,,,,,,,,,,
-87.706465,41.81285,62,,,,,,,,,,,,,
-87.70494,41.839129,52,,,,,,,,,,,,,
-87.707336,41.844558,60,,,,,,,,,,,,,
-87.705023,41.846507,52,,,,,,,,,,,,,
-87.705227,41.848285,52,,,,,,,,,,,,,
-87.705173,41.851929,52,,,,,,,,,,,,,
-87.705422,41.85549,52,,,,,,,,,,,,,
-87.7055,41.857439,52,,,,,,,,,,,,,
-87.70538,41.859212,52,,,,,,,,,,,,,
-87.705331,41.859135,18,,,,,,,,,,,,,
-87.705589,41.861384,52,,,,,,,,,,,,,
-87.705571,41.866292,52,,,,,,,,,,,,,
-87.705652,41.868136,52,,,,,,,,,,,,,
-87.706631,41.895366,52,,,,,,,,,,,,,
-87.705295,41.939284,77,,,,,,,,,,,,,
-87.705683,41.953833,80,,,,,,,,,,,,,
-87.705451,41.989377,11,,,,,,,,,,,,,
-87.705259,41.989008,11,,,,,,,,,,,,,
-87.704385,41.988701,11,,,,,,,,,,,,,
-87.704142,42.026466,97,,,,,,,,,,,,,
-87.702116,42.059087,205,,,,,,,,,,,,,
-87.700966,41.6915,112,,,,,,,,,,,,,
-87.701005,41.698785,52A,,,,,,,,,,,,,
-87.701529,41.70983,52A,,,,,,,,,,,,,
-87.70149,41.715143,52A,,,,,,,,,,,,,
-87.702121,41.726292,52A,,,,,,,,,,,,,
-87.702233,41.731661,52A,,,,,,,,,,,,,
-87.702102,41.733498,52A,,,,,,,,,,,,,
-87.702204,41.746245,52A,,,,,,,,,,,,,
-87.702308,41.749643,52A,,,,,,,,,,,,,
-87.702772,41.762648,52A,,,,,,,,,,,,,
-87.702873,41.771889,52A,,,,,,,,,,,,,
-87.703099,41.773582,52A,,,,,,,,,,,,,
-87.703346,41.778325,52,,,,,,,,,,,,,
-87.70305,41.77914,52,52A,,,,,,,,,,,,
-87.703011,41.777088,52A,,,,,,,,,,,,,
-87.703475,41.786177,59,,,,,,,,,,,,,
-87.703672,41.795434,52,52A,,,,,,,,,,,,
-87.703582,41.797125,52,52A,,,,,,,,,,,,
-87.7014,41.800897,51,,,,,,,,,,,,,
-87.701953,41.827274,35,,,,,,,,,,,,,
-87.699759,41.828107,35,,,,,,,,,,,,,
-87.700313,41.851914,21,,,,,,,,,,,,,
-87.698779,41.877473,126,,,,,,,,,,,,,
-87.701199,41.886407,94,,,,,,,,,,,,,
-87.702557,41.895514,52,66,,,,,,,,,,,,
-87.69907,41.895392,65,,,,,,,,,,,,,
-87.70248,41.902799,70,,,,,,,,,,,,,
-87.702446,41.910279,72,,,,,,,,,,,,,
-87.698909,41.910303,72,,,,,,,,,,,,,
-87.700425,41.925023,56,,,,,,,,,,,,,
-87.69987,41.932133,76,,,,,,,,,,,,,
-87.698134,41.946624,152,,,,,,,,,,,,,
-87.699573,41.953862,80,,,,,,,,,,,,,
-87.698025,41.953875,80,,,,,,,,,,,,,
-87.700755,41.961301,78,,,,,,,,,,,,,
-87.699165,41.975891,92,,,,,,,,,,,,,
-87.699021,41.981209,93,,,,,,,,,,,,,
-87.699284,41.985005,93,,,,,,,,,,,,,
-87.699548,41.990331,84,,,,,,,,,,,,,
-87.69938,41.992091,93,,,,,,,,,,,,,
-87.699861,41.997619,155,,,,,,,,,,,,,
-87.699752,42.013953,93,,,,,,,,,,,,,
-87.699606,42.013788,93,,,,,,,,,,,,,
-87.699686,42.017586,93,,,,,,,,,,,,,
-87.699573,42.015601,93,,,,,,,,,,,,,
-87.69939,42.02648,93,,,,,,,,,,,,,
-87.699213,42.026642,206,,,,,,,,,,,,,
-87.699355,42.032074,93,206,,,,,,,,,,,,
-87.699085,42.033722,93,206,,,,,,,,,,,,
-87.69925,42.044297,93,206,,,,,,,,,,,,
-87.700191,42.051949,205,,,,,,,,,,,,,
-87.698978,42.055435,205,206,,,,,,,,,,,,
-87.700471,41.684489,52A,,,,,,,,,,,,,
-87.697632,41.749935,79,,,,,,,,,,,,,
-87.698325,41.778981,63,,,,,,,,,,,,,
-87.697209,41.82268,39,,,,,,,,,,,,,
-87.696968,41.822792,39,,,,,,,,,,,,,
-87.697308,41.828155,35,,,,,,,,,,,,,
-87.697044,41.827384,35,,,,,,,,,,,,,
-87.695099,41.836143,94,,,,,,,,,,,,,
-87.695347,41.844628,60,,,,,,,,,,,,,
-87.695283,41.844736,94,,,,,,,,,,,,,
-87.695419,41.847994,94,,,,,,,,,,,,,
-87.698931,41.85193,21,,,,,,,,,,,,,
-87.698763,41.851785,21,,,,,,,,,,,,,
-87.695683,41.851963,21,,,,,,,,,,,,,
-87.695409,41.853808,94,,,,,,,,,,,,,
-87.695637,41.855631,94,,,,,,,,,,,,,
-87.695558,41.857306,94,,,,,,,,,,,,,
-87.695662,41.861135,94,,,,,,,,,,,,,
-87.695994,41.866218,94,,,,,,,,,,,,,
-87.695885,41.864741,94,,,,,,,,,,,,,
-87.696044,41.869309,94,,,,,,,,,,,,,
-87.698562,41.880999,20,,,,,,,,,,,,,
-87.696312,41.8791,94,,,,,,,,,,,,,
-87.696682,41.898187,52,,,,,,,,,,,,,
-87.697178,41.902988,70,,,,,,,,,,,,,
-87.694527,41.902888,70,,,,,,,,,,,,,
-87.697061,41.90669,52,,,,,,,,,,,,,
-87.697112,41.912447,52,,,,,,,,,,,,,
-87.696914,41.910495,52,,,,,,,,,,,,,
-87.696957,41.912994,52,,,,,,,,,,,,,
-87.697116,41.917397,52,,,,,,,,,,,,,
-87.697341,41.919704,52,,,,,,,,,,,,,
-87.697173,41.919317,52,,,,,,,,,,,,,
-87.697446,41.923095,52,,,,,,,,,,,,,
-87.697547,41.926759,52,,,,,,,,,,,,,
-87.697378,41.926516,52,,,,,,,,,,,,,
-87.697711,41.931938,52,,,,,,,,,,,,,
-87.697913,41.940325,52,,,,,,,,,,,,,
-87.697577,41.939329,77,,,,,,,,,,,,,
-87.695422,41.939386,77,,,,,,,,,,,,,
-87.696825,41.984,11,,,,,,,,,,,,,
-87.69466,41.990378,84,,,,,,,,,,,,,
-87.694986,41.997701,155,,,,,,,,,,,,,
-87.693378,42.019419,97,,,,,,,,,,,,,
-87.69376,42.064373,201,,,,,,,,,,,,,
-87.696271,41.706352,103,,,,,,,,,,,,,
-87.695,41.735196,87,,,,,,,,,,,,,
-87.69297,41.764698,94,,,,,,,,,,,,,
-87.692916,41.764609,67,,,,,,,,,,,,,
-87.693139,41.773571,94,,,,,,,,,,,,,
-87.693369,41.777374,94,,,,,,,,,,,,,
-87.69322,41.779038,63,,,,,,,,,,,,,
-87.693456,41.78648,59,,,,,,,,,,,,,
-87.6915,41.793799,55,,,,,,,,,,,,,
-87.693826,41.799077,94,,,,,,,,,,,,,
-87.691586,41.800969,51,94,,,,,,,,,,,,
-87.691599,41.808382,47,94,,,,,,,,,,,,
-87.694221,41.811831,94,,,,,,,,,,,,,
-87.694516,41.815587,94,,,,,,,,,,,,,
-87.692486,41.821195,62,,,,,,,,,,,,,
-87.694803,41.827399,35,94,,,,,,,,,,,,
-87.694638,41.827435,94,,,,,,,,,,,,,
-87.692409,41.830184,35,,,,,,,,,,,,,
-87.691054,41.844686,60,,,,,,,,,,,,,
-87.690797,41.859252,18,,,,,,,,,,,,,
-87.693482,41.862162,18,157,,,,,,,,,,,,
-87.693579,41.87385,7,,,,,,,,,,,,,
-87.690705,41.873785,7,,,,,,,,,,,,,
-87.691658,41.877424,126,,,,,,,,,,,,,
-87.691177,41.919326,56,,,,,,,,,,,,,
-87.690158,41.924794,74,,,,,,,,,,,,,
-87.693094,41.932198,76,,,,,,,,,,,,,
-87.691013,41.946784,152,,,,,,,,,,,,,
-87.693463,41.961338,78,,,,,,,,,,,,,
-87.692172,41.974134,11,,,,,,,,,,,,,
-87.690546,41.971918,11,,,,,,,,,,,,,
-87.689609,41.98505,49B,,,,,,,,,,,,,
-87.689906,41.99418,49B,,,,,,,,,,,,,
-87.69009,41.997646,155,,,,,,,,,,,,,
-87.689899,42.001432,49B,,,,,,,,,,,,,
-87.690188,42.00723,49B,,,,,,,,,,,,,
-87.690402,42.012385,49B,,,,,,,,,,,,,
-87.689986,42.019599,97,206,,,,,,,,,,,,
-87.68976,42.018231,49B,,,,,,,,,,,,,
-87.688636,41.691653,112,,,,,,,,,,,,,
-87.688241,41.70644,103,,,,,,,,,,,,,
-87.689976,41.735278,87,,,,,,,,,,,,,
-87.688309,41.779117,63,,,,,,,,,,,,,
-87.687467,41.824297,39,62,,,,,,,,,,,,
-87.690041,41.830123,35,,,,,,,,,,,,,
-87.689905,41.830247,35,,,,,,,,,,,,,
-87.688698,41.830259,35,,,,,,,,,,,,,
-87.68768,41.844851,60,,,,,,,,,,,,,
-87.690493,41.873913,7,,,,,,,,,,,,,
-87.688543,41.873922,7,,,,,,,,,,,,,
-87.688685,41.877591,126,,,,,,,,,,,,,
-87.686489,41.877671,49,,,,,,,,,,,,,
-87.686556,41.881005,49,,,,,,,,,,,,,
-87.686638,41.88671,49,,,,,,,,,,,,,
-87.686844,41.890569,65,,,,,,,,,,,,,
-87.686804,41.892185,49,,,,,,,,,,,,,
-87.687167,41.903135,70,,,,,,,,,,,,,
-87.687066,41.901272,49,,,,,,,,,,,,,
-87.687199,41.904657,49,,,,,,,,,,,,,
-87.687046,41.908417,49,,,,,,,,,,,,,
-87.689756,41.910224,72,,,,,,,,,,,,,
-87.68953,41.910367,72,,,,,,,,,,,,,
-87.687198,41.916766,56,,,,,,,,,,,,,
-87.687818,41.924806,74,,,,,,,,,,,,,
-87.687554,41.926304,49,,,,,,,,,,,,,
-87.688063,41.944754,49,,,,,,,,,,,,,
-87.685928,41.946712,152,,,,,,,,,,,,,
-87.688482,41.952277,49,,,,,,,,,,,,,
-87.688588,41.953731,49,,,,,,,,,,,,,
-87.688824,41.961419,49,,,,,,,,,,,,,
-87.688865,41.964941,49,,,,,,,,,,,,,
-87.687332,41.966562,11,,,,,,,,,,,,,
-87.68917,41.970333,11,,,,,,,,,,,,,
-87.6893,41.976014,49,49B,,,,,,,,,,,,
-87.686826,41.975903,92,,,,,,,,,,,,,
-87.689118,41.977867,49B,N49,,,,,,,,,,,,
-87.685374,42.02862,201,206,,,,,,,,,,,,
-87.686872,42.035703,201,206,,,,,,,,,,,,
-87.688576,42.041318,201,,,,,,,,,,,,,
-87.688089,42.039481,201,206,,,,,,,,,,,,
-87.688322,42.044034,201,206,,,,,,,,,,,,
-87.685553,42.048441,201,205,,,,,,,,,,,,
-87.687711,42.052188,93,,,,,,,,,,,,,
-87.684761,42.052026,93,,,,,,,,,,,,,
-87.685763,42.058351,N201,,,,,,,,,,,,,
-87.686154,41.691667,112,,,,,,,,,,,,,
-87.68363,41.775439,49,,,,,,,,,,,,,
-87.683422,41.775523,49,,,,,,,,,,,,,
-87.683846,41.781224,49,,,,,,,,,,,,,
-87.683904,41.784871,49,,,,,,,,,,,,,
-87.6839,41.793733,49,,,,,,,,,,,,,
-87.684234,41.797598,49,,,,,,,,,,,,,
-87.684444,41.801083,51,,,,,,,,,,,,,
-87.684171,41.802905,49,94,,,,,,,,,,,,
-87.684514,41.806683,48,49,94,,,,,,,,,,,
-87.684135,41.805339,94,,,,,,,,,,,,,
-87.684563,41.808374,47,94,,,,,,,,,,,,
-87.684327,41.808345,48,49,,,,,,,,,,,,
-87.68474,41.813947,49,,,,,,,,,,,,,
-87.684823,41.817568,49,,,,,,,,,,,,,
-87.684987,41.825534,49,,,,,,,,,,,,,
-87.684268,41.826142,39,,,,,,,,,,,,,
-87.683683,41.826584,39,62,,,,,,,,,,,,
-87.686305,41.830307,35,,,,,,,,,,,,,
-87.684967,41.832042,49,,,,,,,,,,,,,
-87.685143,41.839096,49,,,,,,,,,,,,,
-87.685596,41.854328,49,,,,,,,,,,,,,
-87.686038,41.859427,18,,,,,,,,,,,,,
-87.68343,41.857465,18,,,,,,,,,,,,,
-87.686187,41.867593,49,157,,,,,,,,,,,,
-87.683441,41.867028,12,,,,,,,,,,,,,
-87.686012,41.87113,49,,,,,,,,,,,,,
-87.686005,41.873961,7,,,,,,,,,,,,,
-87.686093,41.877478,126,,,,,,,,,,,,,
-87.684132,41.877638,126,,,,,,,,,,,,,
-87.682604,41.917589,73,,,,,,,,,,,,,
-87.684017,41.932105,76,,,,,,,,,,,,,
-87.683017,41.939579,77,,,,,,,,,,,,,
-87.681484,41.957859,11,,,,,,,,,,,,,
-87.683404,41.990509,84,,,,,,,,,,,,,
-87.68061,42.042596,N201,,,,,,,,,,,,,
-87.681851,42.050783,N201,,,,,,,,,,,,,
-87.682048,42.052269,N201,,,,,,,,,,,,,
-87.684419,42.061749,N201,,,,,,,,,,,,,
-87.681832,42.064021,201,,,,,,,,,,,,,
-87.680445,41.671582,49A,,,,,,,,,,,,,
-87.681266,41.691565,49A,,,,,,,,,,,,,
-87.681453,41.704402,49A,,,,,,,,,,,,,
-87.681608,41.710186,49A,,,,,,,,,,,,,
-87.682024,41.72267,48,49A,,,,,,,,,,,,
-87.681953,41.721479,48,49A,,,,,,,,,,,,
-87.682533,41.740858,49A,,,,,,,,,,,,,
-87.682792,41.742935,49A,,,,,,,,,,,,,
-87.683067,41.750001,169,,,,,,,,,,,,,
-87.682976,41.752008,49,,,,,,,,,,,,,
-87.68329,41.760849,49,,,,,,,,,,,,,
-87.683015,41.760955,49,,,,,,,,,,,,,
-87.683199,41.766445,49,67,,,,,,,,,,,,
-87.683161,41.779085,63,,,,,,,,,,,,,
-87.680041,41.823132,39,,,,,,,,,,,,,
-87.681216,41.828905,62,,,,,,,,,,,,,
-87.680295,41.830276,35,,,,,,,,,,,,,
-87.681271,41.877544,126,,,,,,,,,,,,,
-87.679293,41.881232,20,,,,,,,,,,,,,
-87.679438,41.890729,65,,,,,,,,,,,,,
-87.679188,41.890834,65,,,,,,,,,,,,,
-87.679597,41.895787,66,,,,,,,,,,,,,
-87.680202,41.912015,56,,,,,,,,,,,,,
-87.67976,41.910535,72,,,,,,,,,,,,,
-87.680189,41.917631,73,,,,,,,,,,,,,
-87.677805,41.924922,50,,,,,,,,,,,,,
-87.680592,41.939604,77,,,,,,,,,,,,,
-87.680859,41.946868,152,,,,,,,,,,,,,
-87.678673,41.948765,50,,,,,,,,,,,,,
-87.678773,41.952411,50,,,,,,,,,,,,,
-87.678667,41.954387,50,,,,,,,,,,,,,
-87.678879,41.956058,50,,,,,,,,,,,,,
-87.679064,41.961577,50,,,,,,,,,,,,,
-87.678978,41.959705,50,,,,,,,,,,,,,
-87.678832,41.95954,50,,,,,,,,,,,,,
-87.67903,41.96607,50,,,,,,,,,,,,,
-87.679753,41.990742,84,,,,,,,,,,,,,
-87.68028,42.019502,97,201,206,,,,,,,,,,,
-87.677744,42.019374,97,201,206,,,,,,,,,,,
-87.679131,42.03213,N201,205,,,,,,,,,,,,
-87.68018,42.037604,N201,205,,,,,,,,,,,,
-87.677591,42.050887,201,,,,,,,,,,,,,
-87.677087,42.054045,201,,,,,,,,,,,,,
-87.677283,42.058178,201,,,,,,,,,,,,,
-87.677296,42.06137,201,,,,,,,,,,,,,
-87.678084,41.706375,103,,,,,,,,,,,,,
-87.676515,41.779201,63,,,,,,,,,,,,,
-87.676646,41.786541,59,,,,,,,,,,,,,
-87.675351,41.808562,47,48,,,,,,,,,,,,
-87.675776,41.846457,50,,,,,,,,,,,,,
-87.675573,41.846473,50,,,,,,,,,,,,,
-87.675862,41.850436,50,,,,,,,,,,,,,
-87.675574,41.848695,60,,,,,,,,,,,,,
-87.67808,41.852215,21,,,,,,,,,,,,,
-87.675578,41.852108,21,,,,,,,,,,,,,
-87.676098,41.858422,50,,,,,,,,,,,,,
-87.676085,41.857749,50,,,,,,,,,,,,,
-87.676833,41.869161,12,,,,,,,,,,,,,
-87.676406,41.866988,50,,,,,,,,,,,,,
-87.676092,41.867196,50,,,,,,,,,,,,,
-87.676278,41.87139,50,,,,,,,,,,,,,
-87.675923,41.871537,157,,,,,,,,,,,,,
-87.676736,41.881089,50,,,,,,,,,,,,,
-87.676872,41.887756,50,,,,,,,,,,,,,
-87.676999,41.892348,50,,,,,,,,,,,,,
-87.674354,41.890948,65,,,,,,,,,,,,,
-87.674743,41.89587,66,,,,,,,,,,,,,
-87.677065,41.899433,50,,,,,,,,,,,,,
-87.677164,41.903422,50,,,,,,,,,,,,,
-87.677671,41.910413,72,,,,,,,,,,,,,
-87.677559,41.91063,50,,,,,,,,,,,,,
-87.675134,41.910464,72,,,,,,,,,,,,,
-87.677315,41.917693,73,,,,,,,,,,,,,
-87.677371,41.925113,74,,,,,,,,,,,,,
-87.675728,41.939663,77,,,,,,,,,,,,,
-87.673551,41.946816,11,,,,,,,,,,,,,
-87.673497,41.947005,152,,,,,,,,,,,,,
-87.673689,41.961595,78,,,,,,,,,,,,,
-87.676511,41.976004,50,92,,,,,,,,,,,,
-87.673129,42.005138,22,,,,,,,,,,,,,
-87.674305,42.010272,22,,,,,,,,,,,,,
-87.675328,42.016117,22,,,,,,,,,,,,,
-87.673929,42.019474,22,97,201,205,206,,,,,,,,,
-87.672985,42.019303,147,151,,,,,,,,,,,,
-87.672144,41.677271,119,,,,,,,,,,,,,
-87.675136,41.706527,103,,,,,,,,,,,,,
-87.672208,41.721198,95W,,,,,,,,,,,,,
-87.672917,41.737711,48,,,,,,,,,,,,,
-87.672985,41.750297,79,,,,,,,,,,,,,
-87.673488,41.759402,48,,,,,,,,,,,,,
-87.673509,41.761239,48,,,,,,,,,,,,,
-87.673439,41.76471,48,,,,,,,,,,,,,
-87.673722,41.768549,48,,,,,,,,,,,,,
-87.673584,41.770173,48,,,,,,,,,,,,,
-87.671098,41.768531,67,,,,,,,,,,,,,
-87.673788,41.772169,48,,,,,,,,,,,,,
-87.673774,41.777441,48,,,,,,,,,,,,,
-87.674028,41.790241,48,,,,,,,,,,,,,
-87.673988,41.793501,55,,,,,,,,,,,,,
-87.674551,41.799096,48,,,,,,,,,,,,,
-87.674329,41.801319,51,,,,,,,,,,,,,
-87.673491,41.849312,60,,,,,,,,,,,,,
-87.671805,41.874187,7,126,,,,,,,,,,,,
-87.671037,41.877487,126,,,,,,,,,,,,,
-87.670101,41.941574,11,,,,,,,,,,,,,
-87.669256,41.954183,80,,,,,,,,,,,,,
-87.669098,41.96529,145,148,,,,,,,,,,,,
-87.671131,41.968779,81,,,,,,,,,,,,,
-87.669653,41.981569,50,,,,,,,,,,,,,
-87.669159,41.984943,22,50,,,,,,,,,,,,
-87.672699,41.99084,84,,,,,,,,,,,,,
-87.670153,41.996296,22,,,,,,,,,,,,,
-87.671733,42.001626,22,,,,,,,,,,,,,
-87.671039,42.018089,147,151,,,,,,,,,,,,
-87.669312,41.720995,95W,,,,,,,,,,,,,
-87.669608,41.750206,79,,,,,,,,,,,,,
-87.668327,41.750241,79,,,,,,,,,,,,,
-87.668539,41.75931,75,,,,,,,,,,,,,
-87.666929,41.786651,59,,,,,,,,,,,,,
-87.669534,41.801317,51,,,,,,,,,,,,,
-87.670191,41.823116,39,,,,,,,,,,,,,
-87.667759,41.830548,35,,,,,,,,,,,,,
-87.668589,41.852226,21,,,,,,,,,,,,,
-87.66629,41.858799,9,,,,,,,,,,,,,
-87.666161,41.863157,9,,,,,,,,,,,,,
-87.666552,41.867109,9,,,,,,,,,,,,,
-87.669706,41.871522,7,157,,,,,,,,,,,,
-87.669664,41.871636,7,157,,,,,,,,,,,,
-87.667769,41.869182,157,,,,,,,,,,,,,
-87.669231,41.87409,126,,,,,,,,,,,,,
-87.669005,41.874043,7,,,,,,,,,,,,,
-87.666781,41.875276,9,126,,,,,,,,,,,,
-87.666439,41.874014,9,,,,,,,,,,,,,
-87.666667,41.881613,9,,,,,,,,,,,,,
-87.667311,41.890903,65,,,,,,,,,,,,,
-87.667027,41.891176,9,,,,,,,,,,,,,
-87.665593,41.890917,65,,,,,,,,,,,,,
-87.667368,41.901408,9,,,,,,,,,,,,,
-87.667709,41.909049,9,,,,,,,,,,,,,
-87.667794,41.917828,9,,,,,,,,,,,,,
-87.666331,41.916536,73,,,,,,,,,,,,,
-87.66826,41.924137,9,,,,,,,,,,,,,
-87.668346,41.927076,9,,,,,,,,,,,,,
-87.665936,41.925115,74,,,,,,,,,,,,,
-87.666429,41.939643,77,,,,,,,,,,,,,
-87.668616,41.943169,9,,,,,,,,,,,,,
-87.668673,41.945052,9,,,,,,,,,,,,,
-87.669042,41.948926,9,,,,,,,,,,,,,
-87.668999,41.94682,9,,,,,,,,,,,,,
-87.668768,41.948687,9,,,,,,,,,,,,,
-87.665909,41.961822,22,78,,,,,,,,,,,,
-87.667188,41.967155,22,,,,,,,,,,,,,
-87.666983,41.965327,145,148,,,,,,,,,,,,
-87.667426,41.969101,22,,,,,,,,,,,,,
-87.668603,41.976127,92,,,,,,,,,,,,,
-87.665003,41.976306,92,,,,,,,,,,,,,
-87.664851,41.976187,92,,,,,,,,,,,,,
-87.6682,41.980016,22,,,,,,,,,,,,,
-87.664674,42.01521,147,151,,,,,,,,,,,,
-87.665802,42.018021,147,151,,,,,,,,,,,,
-87.666083,41.684794,111,,,,,,,,,,,,,
-87.665615,41.688249,111,,,,,,,,,,,,,
-87.664341,41.706609,103,,,,,,,,,,,,,
-87.666192,41.721041,95W,,,,,,,,,,,,,
-87.663192,41.721306,95W,,,,,,,,,,,,,
-87.663063,41.734,9,,,,,,,,,,,,,
-87.66361,41.754113,9,,,,,,,,,,,,,
-87.663732,41.757177,9,,,,,,,,,,,,,
-87.665949,41.759466,75,,,,,,,,,,,,,
-87.663641,41.764779,9,,,,,,,,,,,,,
-87.664364,41.779249,9,,,,,,,,,,,,,
-87.66424,41.7848,9,,,,,,,,,,,,,
-87.664421,41.793565,9,,,,,,,,,,,,,
-87.664966,41.803215,9,,,,,,,,,,,,,
-87.662531,41.801251,51,,,,,,,,,,,,,
-87.664831,41.810385,9,,,,,,,,,,,,,
-87.66565,41.82341,9,,,,,,,,,,,,,
-87.665354,41.827033,9,,,,,,,,,,,,,
-87.665795,41.830426,35,,,,,,,,,,,,,
-87.665915,41.849441,9,,,,,,,,,,,,,
-87.663787,41.852306,21,60,,,,,,,,,,,,
-87.664252,41.874122,7,,,,,,,,,,,,,
-87.664691,41.896197,66,,,,,,,,,,,,,
-87.66137,41.932457,76,,,,,,,,,,,,,
-87.660955,41.934266,11,,,,,,,,,,,,,
-87.663998,41.939697,77,,,,,,,,,,,,,
-87.66125,41.93966,77,,,,,,,,,,,,,
-87.662433,41.954497,22,,,,,,,,,,,,,
-87.664367,41.956238,9,,,,,,,,,,,,,
-87.663406,41.956424,9,22,,,,,,,,,,,,
-87.664642,41.968872,81,,,,,,,,,,,,,
-87.660411,41.99099,36,,,,,,,,,,,,,
-87.661369,42.006566,147,151,155,,,,,,,,,,,
-87.663526,42.012649,147,151,,,,,,,,,,,,
-87.661937,41.692053,111,,,,,,,,,,,,,
-87.662026,41.693879,112,,,,,,,,,,,,,
-87.660452,41.706662,103,,,,,,,,,,,,,
-87.661386,41.717433,9,,,,,,,,,,,,,
-87.662944,41.721107,95W,,,,,,,,,,,,,
-87.660098,41.808726,47,,,,,,,,,,,,,
-87.659207,41.830637,35,,,,,,,,,,,,,
-87.661319,41.855245,60,,,,,,,,,,,,,
-87.661342,41.857261,60,,,,,,,,,,,,,
-87.6609,41.857946,18,,,,,,,,,,,,,
-87.661333,41.866811,12,,,,,,,,,,,,,
-87.659035,41.867066,12,,,,,,,,,,,,,
-87.658663,41.890991,65,,,,,,,,,,,,,
-87.65956,41.896122,66,,,,,,,,,,,,,
-87.658391,41.903393,70,,,,,,,,,,,,,
-87.660272,41.925326,74,,,,,,,,,,,,,
-87.658611,41.92526,74,,,,,,,,,,,,,
-87.658338,41.925372,74,,,,,,,,,,,,,
-87.658438,41.932467,11,,,,,,,,,,,,,
-87.658835,41.96734,36,,,,,,,,,,,,,
-87.660149,41.981896,36,,,,,,,,,,,,,
-87.659941,41.981703,36,,,,,,,,,,,,,
-87.659074,41.677518,119,,,,,,,,,,,,,
-87.658548,41.706804,103,,,,,,,,,,,,,
-87.657392,41.709753,9,,,,,,,,,,,,,
-87.655272,41.709078,112,,,,,,,,,,,,,
-87.657564,41.721213,N9,95W,,,,,,,,,,,,
-87.658434,41.750494,79,,,,,,,,,,,,,
-87.657796,41.75597,75,,,,,,,,,,,,,
-87.655351,41.794215,55,,,,,,,,,,,,,
-87.654794,41.794468,44,,,,,,,,,,,,,
-87.654909,41.799527,44,,,,,,,,,,,,,
-87.65539,41.808664,47,,,,,,,,,,,,,
-87.655178,41.814125,43,,,,,,,,,,,,,
-87.656531,41.857894,18,,,,,,,,,,,,,
-87.656703,41.865299,60,,,,,,,,,,,,,
-87.656513,41.863664,60,,,,,,,,,,,,,
-87.657007,41.869478,157,,,,,,,,,,,,,
-87.65666,41.869307,60,,,,,,,,,,,,,
-87.654309,41.896217,66,,,,,,,,,,,,,
-87.653707,41.895071,56,,,,,,,,,,,,,
-87.654051,41.903629,70,,,,,,,,,,,,,
-87.652771,41.925456,11,74,,,,,,,,,,,,
-87.653374,41.943476,22,,,,,,,,,,,,,
-87.656301,41.947065,22,,,,,,,,,,,,,
-87.654688,41.954419,80,,,,,,,,,,,,,
-87.654724,41.958202,151,,,,,,,,,,,,,
-87.654573,41.961021,36,,,,,,,,,,,,,
-87.653999,41.959997,36,,,,,,,,,,,,,
-87.654733,41.967182,151,,,,,,,,,,,,,
-87.652619,41.965551,145,148,,,,,,,,,,,,
-87.654915,41.969896,151,,,,,,,,,,,,,
-87.654591,41.969034,81,,,,,,,,,,,,,
-87.654808,41.971745,151,,,,,,,,,,,,,
-87.655343,41.976458,92,144,146,N151,,,,,,,,,,
-87.655246,41.983481,136,147,151,,,,,,,,,,,
-87.655528,41.992167,136,147,151,,,,,,,,,,,
-87.655598,41.994419,136,147,151,,,,,,,,,,,
-87.654842,41.677687,119,,,,,,,,,,,,,
-87.651483,41.677739,119,,,,,,,,,,,,,
-87.653376,41.714183,112,,,,,,,,,,,,,
-87.652725,41.715957,112,,,,,,,,,,,,,
-87.652618,41.715735,112,,,,,,,,,,,,,
-87.651886,41.718202,112,,,,,,,,,,,,,
-87.650888,41.720942,112,,,,,,,,,,,,,
-87.653589,41.736027,87,,,,,,,,,,,,,
-87.653046,41.735844,24,87,,,,,,,,,,,,
-87.653117,41.736579,24,44,,,,,,,,,,,,
-87.653834,41.750603,44,,,,,,,,,,,,,
-87.653774,41.748778,44,,,,,,,,,,,,,
-87.653654,41.75076,44,,,,,,,,,,,,,
-87.654101,41.761486,44,,,,,,,,,,,,,
-87.653918,41.761351,44,,,,,,,,,,,,,
-87.651678,41.768791,67,,,,,,,,,,,,,
-87.652178,41.779563,63,,,,,,,,,,,,,
-87.652721,41.801444,51,,,,,,,,,,,,,
-87.650823,41.830755,35,,,,,,,,,,,,,
-87.649431,41.867219,12,,,,,,,,,,,,,
-87.650575,41.877828,126,,,,,,,,,,,,,
